done,name,n_reviews,sort_by,hl,url,google_id,n_reviews_max,dt_selection
0,Hotel Caraíva,-1,most_relevant,pt-br,0x735d8ba8010cb37:0x7ce33eaafe9b8a35,0x735d8ba8010cb37:0x7ce33eaafe9b8a35,349,2024
0,Fênix Hotel e Restaurante Sabor do Pajeú,-1,most_relevant,pt-br,0x7a8a87317f35603:0xe46d4d11802dc7b4,0x7a8a87317f35603:0xe46d4d11802dc7b4,351,2024
0,Pousada Renascença,-1,most_relevant,pt-br,0x94c9215cbb9c4259:0xbc58d7550e1a0784,0x94c9215cbb9c4259:0xbc58d7550e1a0784,351,2024
0,Ilha de Itamaracá,-1,most_relevant,pt-br,0x7ab4239a23479c3:0x55714a16c01143d4,0x7ab4239a23479c3:0x55714a16c01143d4,353,2024
0,Pousada Das Pedras,-1,most_relevant,pt-br,0x9c0ef55a61aae5:0x3cb4c2aee5852a3c,0x9c0ef55a61aae5:0x3cb4c2aee5852a3c,356,2024
0,Pousada Da Baronesa,-1,most_relevant,pt-br,0x951eb32124593e43:0x38556260cd897f8,0x951eb32124593e43:0x38556260cd897f8,357,2024
0,Palace Hotel - Pradópolis,-1,most_relevant,pt-br,0x94b9a7e4c6eb4d65:0x8c13f58f46c8187a,0x94b9a7e4c6eb4d65:0x8c13f58f46c8187a,359,2024
0,Hotel Ribeira Dos Icós,-1,most_relevant,pt-br,0x7a369842e1ce58f:0xe5195d89a15ff75f,0x7a369842e1ce58f:0xe5195d89a15ff75f,360,2024
0,Pousada e Spa Saúde Melhor,-1,most_relevant,pt-br,0x94ceac19a313edcd:0xe9d2f59ffe10ebe8,0x94ceac19a313edcd:0xe9d2f59ffe10ebe8,362,2024
0,Pousada Monte Verde,-1,most_relevant,pt-br,0x94c922ef68cce819:0x7d6f3f96d00d856a,0x94c922ef68cce819:0x7d6f3f96d00d856a,363,2024
0,Ponto de Luz,-1,most_relevant,pt-br,0x94cea602ac488e73:0xa247ba4e7468b84e,0x94cea602ac488e73:0xa247ba4e7468b84e,364,2024
